a,n,t,k,l,d,m,r,e,j,s,c,y,p,b,f,h,g,q,v,z,i,x,o,u,w
0.588235294117647,0.352112676056338,0.0901639344262295,0.461538461538462,0.0283018867924528,0.484375,0,0,0.562043795620438,0.272727272727273,0.5,0.6,0.142857142857143,0,0.333333333333333,0,0.5,0.6,0.333333333333333,0.117647058823529,0.529411764705882,0.0476190476190476,0.357142857142857,0.263157894736842,0.75,0.588235294117647
0.588235294117647,0.422535211267606,0.0983606557377049,0.307692307692308,0.0283018867924528,0.484375,0.05,0,0.54014598540146,0.272727272727273,0.5,0.55,0.142857142857143,0,0.404761904761905,0,0.543478260869565,0.65,0.333333333333333,0.0588235294117647,0.529411764705882,0.0476190476190476,0.357142857142857,0.210526315789474,0.625,0.588235294117647
0.602941176470588,0.394366197183099,0.0819672131147541,0.230769230769231,0.0188679245283019,0.53125,0.05,0,0.510948905109489,0.272727272727273,0.416666666666667,0.45,0.142857142857143,0,0.404761904761905,0,0.565217391304348,0.6,0.333333333333333,0.0588235294117647,0.529411764705882,0.0476190476190476,0.357142857142857,0.210526315789474,0.5,0.647058823529412
0.558823529411765,0.422535211267606,0.0819672131147541,0.0769230769230769,0.00943396226415094,0.421875,0.1,0,0.489051094890511,0.272727272727273,0.333333333333333,0.45,0.0714285714285714,0,0.452380952380952,0,0.586956521739131,0.55,0.444444444444444,0,0.411764705882353,0.0476190476190476,0.285714285714286,0.210526315789474,0.5625,0.588235294117647
0.514705882352941,0.408450704225352,0.0655737704918033,0.0769230769230769,0.00943396226415094,0.421875,0.25,0,0.437956204379562,0.181818181818182,0.25,0.45,0.0714285714285714,0,0.523809523809524,0,0.521739130434783,0.45,0.333333333333333,0,0.411764705882353,0.0476190476190476,0.214285714285714,0.210526315789474,0.5,0.647058823529412
0.485294117647059,0.422535211267606,0.0737704918032787,0.0769230769230769,0,0.328125,0.25,0,0.416058394160584,0.272727272727273,0.166666666666667,0.35,0,0,0.523809523809524,0,0.5,0.4,0.333333333333333,0,0.470588235294118,0.0476190476190476,0.214285714285714,0.210526315789474,0.5,0.529411764705882
0.411764705882353,0.408450704225352,0.0737704918032787,0.0769230769230769,0,0.28125,0.25,0,0.394160583941606,0.0909090909090909,0.166666666666667,0.2,0,0,0.452380952380952,0,0.326086956521739,0.25,0.444444444444444,0,0.411764705882353,0.0476190476190476,0.214285714285714,0.210526315789474,0.4375,0.529411764705882
0.382352941176471,0.352112676056338,0.0655737704918033,0.0769230769230769,0,0.203125,0.25,0,0.343065693430657,0.0909090909090909,0.166666666666667,0.2,0,0,0.428571428571429,0,0.304347826086957,0.15,0.333333333333333,0,0.352941176470588,0.0476190476190476,0.285714285714286,0.157894736842105,0.4375,0.411764705882353
0.426470588235294,0.28169014084507,0.040983606557377,0.0769230769230769,0,0.140625,0.25,0,0.313868613138686,0.0909090909090909,0.0833333333333333,0.2,0,0,0.333333333333333,0,0.326086956521739,0.15,0.222222222222222,0,0.294117647058824,0.0476190476190476,0.285714285714286,0.157894736842105,0.375,0.470588235294118
0.367647058823529,0.197183098591549,0.040983606557377,0,0,0.09375,0.2,0,0.284671532846715,0.0909090909090909,0.166666666666667,0.1,0,0,0.261904761904762,0,0.260869565217391,0.1,0.333333333333333,0,0.294117647058824,0.0476190476190476,0.285714285714286,0.157894736842105,0.25,0.411764705882353
0.264705882352941,0.126760563380282,0.0327868852459016,0,0,0.015625,0.15,0,0.262773722627737,0.0909090909090909,0.166666666666667,0.1,0,0,0.166666666666667,0,0.173913043478261,0.1,0.333333333333333,0,0.235294117647059,0,0.214285714285714,0.105263157894737,0.1875,0.411764705882353
0.264705882352941,0.0845070422535211,0.0327868852459016,0,0,0.015625,0.2,0,0.211678832116788,0,0.166666666666667,0.1,0,0,0.166666666666667,0,0.152173913043478,0.1,0.333333333333333,0,0.235294117647059,0,0.0714285714285714,0.105263157894737,0.125,0.411764705882353
0.264705882352941,0.0563380281690141,0.0245901639344262,0,0,0.015625,0.15,0,0.131386861313869,0,0.166666666666667,0.1,0,0,0.166666666666667,0.125,0.0869565217391304,0.1,0.222222222222222,0,0.117647058823529,0.0476190476190476,0.0714285714285714,0.105263157894737,0,0.352941176470588
0.191176470588235,0.0563380281690141,0.0163934426229508,0,0,0,0.15,0,0.116788321167883,0,0.0833333333333333,0.1,0,0,0.0952380952380952,0,0.0652173913043478,0.05,0.111111111111111,0,0.0588235294117647,0,0,0,0.0625,0.294117647058824
0.176470588235294,0.028169014084507,0.00819672131147541,0,0,0,0.2,0,0.102189781021898,0,0.0833333333333333,0.1,0,0,0.0714285714285714,0,0.0434782608695652,0.05,0.111111111111111,0,0.0588235294117647,0,0,0,0.0625,0.235294117647059
0.117647058823529,0.028169014084507,0,0,0,0,0.3,0,0.0583941605839416,0,0.0833333333333333,0.1,0,0,0.0476190476190476,0,0.0217391304347826,0.05,0,0,0.117647058823529,0,0,0,0.0625,0.235294117647059
0.102941176470588,0.028169014084507,0,0,0,0,0.3,0,0.0510948905109489,0,0,0.05,0,0,0.0476190476190476,0,0,0.05,0,0,0.0588235294117647,0,0,0,0.0625,0.117647058823529
0.102941176470588,0.0140845070422535,0,0,0,0,0.3,0,0.0291970802919708,0,0,0,0,0,0.0476190476190476,0,0,0.05,0,0,0.0588235294117647,0,0,0,0.0625,0
0.117647058823529,0.0140845070422535,0,0,0,0,0.3,0,0.0291970802919708,0,0,0,0,0,0.0476190476190476,0,0,0.05,0,0,0.0588235294117647,0,0,0,0.0625,0.0588235294117647
0.0735294117647059,0.0140845070422535,0,0,0,0,0.2,0,0.0218978102189781,0,0,0,0,0,0.0238095238095238,0,0,0.05,0,0,0.0588235294117647,0,0,0,0,0.0588235294117647
0.0588235294117647,0.0140845070422535,0,0,0,0,0.3,0,0.0218978102189781,0,0,0,0,0,0.0238095238095238,0,0,0.05,0,0,0.0588235294117647,0,0,0,0,0.117647058823529
0.0441176470588235,0,0,0,0,0,0.3,0,0.0218978102189781,0,0,0,0,0,0.0238095238095238,0,0,0,0,0,0.0588235294117647,0,0,0,0,0.117647058823529
0,0,0,0,0,0,0.25,0,0.0145985401459854,0,0,0,0,0,0.0238095238095238,0,0,0,0,0,0.0588235294117647,0,0,0,0,0.176470588235294
0,0,0,0,0,0.015625,0.25,0,0.0145985401459854,0,0,0,0,0,0.0238095238095238,0,0,0,0,0,0.0588235294117647,0,0,0,0,0.176470588235294
0,0,0,0,0,0.015625,0.2,0,0.0145985401459854,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0.176470588235294
0,0,0,0,0,0,0.15,0,0.0145985401459854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647058823529
0,0,0,0,0,0,0.05,0,0.0072992700729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647058823529
0,0,0,0,0,0,0.05,0,0.0072992700729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0,0.1,0,0.0072992700729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647
0,0,0,0,0,0,0.1,0,0.0072992700729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647058823529
0,0,0,0,0,0.015625,0.1,0,0.0072992700729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176470588235294
0,0,0,0,0,0.015625,0.1,0,0.0072992700729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647058823529
0.0147058823529412,0,0,0,0,0.03125,0.1,0.0112359550561798,0.0072992700729927,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0.117647058823529
0.0147058823529412,0,0,0,0,0.046875,0.05,0.0112359550561798,0.0145985401459854,0,0,0,0,0,0,0,0,0,0,0,0.117647058823529,0,0,0,0,0.117647058823529
0.0147058823529412,0.0140845070422535,0,0,0,0.046875,0.05,0.0112359550561798,0.0145985401459854,0,0,0,0,0,0,0,0,0,0,0,0.117647058823529,0,0.0714285714285714,0,0,0.117647058823529
0.0294117647058824,0.0140845070422535,0.00819672131147541,0,0,0.0625,0.05,0.0112359550561798,0.0145985401459854,0,0,0,0,0,0,0,0,0,0,0,0.117647058823529,0,0.0714285714285714,0,0,0.117647058823529
0.0588235294117647,0.0140845070422535,0.00819672131147541,0,0,0.078125,0.1,0.0112359550561798,0.0145985401459854,0,0,0,0,0,0,0,0,0,0,0,0.176470588235294,0,0.0714285714285714,0,0.0625,0.117647058823529
0.0588235294117647,0.0140845070422535,0.00819672131147541,0,0.00943396226415094,0.078125,0.15,0.0112359550561798,0.0291970802919708,0,0,0.05,0,0,0,0,0,0,0,0,0.176470588235294,0,0.0714285714285714,0,0.0625,0.176470588235294
0.0735294117647059,0.0140845070422535,0.00819672131147541,0,0.00943396226415094,0.09375,0.2,0.0112359550561798,0.0364963503649635,0,0,0.05,0,0,0,0,0,0,0,0,0.176470588235294,0,0.0714285714285714,0,0.0625,0.176470588235294
0.117647058823529,0.028169014084507,0.0163934426229508,0,0.00943396226415094,0.140625,0.2,0.0112359550561798,0.0437956204379562,0,0,0.05,0.0714285714285714,0.142857142857143,0.0476190476190476,0,0,0,0,0,0.235294117647059,0,0.0714285714285714,0,0.0625,0.235294117647059
0.132352941176471,0.028169014084507,0.0163934426229508,0.0769230769230769,0.00943396226415094,0.171875,0.25,0.0112359550561798,0.0364963503649635,0,0,0.1,0.0714285714285714,0.142857142857143,0.0476190476190476,0,0,0,0,0,0.235294117647059,0,0.0714285714285714,0,0.125,0.411764705882353
0.132352941176471,0.028169014084507,0.0245901639344262,0.0769230769230769,0.00943396226415094,0.1875,0.25,0.0112359550561798,0.0437956204379562,0,0,0.15,0.0714285714285714,0.142857142857143,0.0476190476190476,0,0,0,0,0,0.294117647058824,0,0.0714285714285714,0,0.125,0.470588235294118
0.176470588235294,0.0563380281690141,0.0245901639344262,0.153846153846154,0.00943396226415094,0.203125,0.25,0.0112359550561798,0.0656934306569343,0,0,0.15,0.0714285714285714,0.142857142857143,0.119047619047619,0,0.0217391304347826,0,0,0,0.352941176470588,0,0.142857142857143,0,0.1875,0.529411764705882
0.176470588235294,0.0845070422535211,0.0327868852459016,0.307692307692308,0.00943396226415094,0.296875,0.2,0.0112359550561798,0.072992700729927,0,0.166666666666667,0.15,0.142857142857143,0.142857142857143,0.142857142857143,0,0.0217391304347826,0,0,0,0.352941176470588,0,0.0714285714285714,0.0526315789473684,0.25,0.705882352941177
0.220588235294118,0.140845070422535,0.040983606557377,0.384615384615385,0.00943396226415094,0.3125,0.15,0.0224719101123596,0.0948905109489051,0,0.0833333333333333,0.15,0.142857142857143,0.142857142857143,0.19047619047619,0,0.0652173913043478,0.05,0,0,0.411764705882353,0,0.0714285714285714,0.105263157894737,0.1875,0.705882352941177
0.264705882352941,0.169014084507042,0.0573770491803279,0.461538461538462,0.0188679245283019,0.34375,0.05,0.0674157303370787,0.0948905109489051,0.0909090909090909,0.0833333333333333,0.15,0.142857142857143,0.142857142857143,0.214285714285714,0,0.0652173913043478,0.05,0,0.0588235294117647,0.470588235294118,0.0476190476190476,0.142857142857143,0.157894736842105,0.3125,0.705882352941177
0.294117647058824,0.169014084507042,0.0655737704918033,0.538461538461538,0.0188679245283019,0.375,0.05,0.0674157303370787,0.116788321167883,0.0909090909090909,0.166666666666667,0.15,0.0714285714285714,0.142857142857143,0.19047619047619,0,0.130434782608696,0.05,0,0.117647058823529,0.588235294117647,0.0476190476190476,0.214285714285714,0.157894736842105,0.3125,0.705882352941177
0.338235294117647,0.211267605633803,0.0737704918032787,0.615384615384615,0.0188679245283019,0.390625,0.1,0.134831460674157,0.167883211678832,0.181818181818182,0.166666666666667,0.15,0.0714285714285714,0.142857142857143,0.19047619047619,0.125,0.152173913043478,0.1,0,0.117647058823529,0.470588235294118,0.0476190476190476,0.214285714285714,0.210526315789474,0.375,0.647058823529412
0.411764705882353,0.366197183098592,0.10655737704918,0.461538461538462,0.0283018867924528,0.453125,0.1,0.191011235955056,0.226277372262774,0.181818181818182,0.166666666666667,0.1,0.0714285714285714,0.142857142857143,0.285714285714286,0.125,0.195652173913043,0.1,0,0.176470588235294,0.470588235294118,0.0952380952380952,0.285714285714286,0.210526315789474,0.5,0.588235294117647
0.397058823529412,0.366197183098592,0.131147540983607,0.615384615384615,0.0283018867924528,0.40625,0.05,0.280898876404494,0.240875912408759,0.272727272727273,0.333333333333333,0.25,0.142857142857143,0.285714285714286,0.333333333333333,0.125,0.282608695652174,0.2,0,0.176470588235294,0.470588235294118,0.0952380952380952,0.5,0.263157894736842,0.5625,0.411764705882353
0.411764705882353,0.408450704225352,0.163934426229508,0.615384615384615,0.0660377358490566,0.375,0.05,0.370786516853933,0.343065693430657,0.272727272727273,0.416666666666667,0.25,0.142857142857143,0.428571428571429,0.404761904761905,0.25,0.326086956521739,0.25,0.111111111111111,0.176470588235294,0.529411764705882,0.0952380952380952,0.642857142857143,0.315789473684211,0.5625,0.411764705882353
0.441176470588235,0.436619718309859,0.221311475409836,0.461538461538462,0.0754716981132076,0.359375,0,0.415730337078652,0.37956204379562,0.272727272727273,0.5,0.35,0.214285714285714,0.571428571428571,0.476190476190476,0.25,0.391304347826087,0.25,0.111111111111111,0.176470588235294,0.470588235294118,0.142857142857143,0.642857142857143,0.368421052631579,0.625,0.352941176470588
0.470588235294118,0.394366197183099,0.254098360655738,0.461538461538462,0.0849056603773585,0.34375,0,0.449438202247191,0.423357664233577,0.272727272727273,0.416666666666667,0.4,0.214285714285714,0.571428571428571,0.523809523809524,0.25,0.521739130434783,0.2,0.111111111111111,0.176470588235294,0.470588235294118,0.0476190476190476,0.642857142857143,0.368421052631579,0.75,0.352941176470588
0.441176470588235,0.422535211267606,0.319672131147541,0.461538461538462,0.122641509433962,0.328125,0.05,0.48314606741573,0.474452554744526,0.454545454545455,0.583333333333333,0.4,0.214285714285714,0.714285714285714,0.547619047619048,0.25,0.652173913043478,0.25,0,0.294117647058824,0.647058823529412,0.142857142857143,0.714285714285714,0.421052631578947,0.75,0.352941176470588
0.485294117647059,0.380281690140845,0.327868852459016,0.384615384615385,0.141509433962264,0.3125,0.05,0.426966292134831,0.525547445255475,0.454545454545455,0.666666666666667,0.45,0.357142857142857,0.714285714285714,0.595238095238095,0.25,0.739130434782609,0.3,0,0.294117647058824,0.647058823529412,0.19047619047619,0.642857142857143,0.421052631578947,0.75,0.470588235294118
0.455882352941176,0.253521126760563,0.385245901639344,0.307692307692308,0.179245283018868,0.328125,0.05,0.393258426966292,0.576642335766423,0.545454545454545,0.75,0.45,0.285714285714286,0.571428571428571,0.666666666666667,0.375,0.804347826086957,0.25,0.111111111111111,0.470588235294118,0.588235294117647,0.19047619047619,0.5,0.473684210526316,0.75,0.529411764705882
0.426470588235294,0.169014084507042,0.401639344262295,0.384615384615385,0.226415094339623,0.328125,0.05,0.382022471910112,0.598540145985402,0.636363636363636,0.75,0.5,0.214285714285714,0.571428571428571,0.738095238095238,0.625,0.847826086956522,0.35,0.222222222222222,0.529411764705882,0.588235294117647,0.333333333333333,0.428571428571429,0.526315789473684,0.875,0.470588235294118
0.397058823529412,0.0845070422535211,0.409836065573771,0.307692307692308,0.339622641509434,0.375,0.05,0.325842696629214,0.62043795620438,0.545454545454545,0.833333333333333,0.5,0.214285714285714,0.428571428571429,0.642857142857143,0.625,0.760869565217391,0.35,0.333333333333333,0.529411764705882,0.588235294117647,0.380952380952381,0.428571428571429,0.578947368421053,0.8125,0.470588235294118
0.397058823529412,0.0845070422535211,0.426229508196721,0.384615384615385,0.443396226415094,0.390625,0,0.280898876404494,0.635036496350365,0.545454545454545,0.833333333333333,0.5,0.214285714285714,0.285714285714286,0.595238095238095,0.625,0.673913043478261,0.4,0.444444444444444,0.647058823529412,0.588235294117647,0.333333333333333,0.357142857142857,0.526315789473684,0.75,0.529411764705882
0.397058823529412,0.0704225352112676,0.450819672131148,0.307692307692308,0.528301886792453,0.40625,0.05,0.202247191011236,0.642335766423358,0.454545454545455,0.833333333333333,0.5,0.214285714285714,0.285714285714286,0.476190476190476,0.875,0.565217391304348,0.35,0.444444444444444,0.588235294117647,0.588235294117647,0.333333333333333,0.214285714285714,0.526315789473684,0.6875,0.470588235294118
0.382352941176471,0.0563380281690141,0.459016393442623,0.384615384615385,0.613207547169811,0.4375,0.1,0.123595505617978,0.64963503649635,0.454545454545455,0.75,0.5,0.142857142857143,0.142857142857143,0.452380952380952,1,0.434782608695652,0.4,0.444444444444444,0.529411764705882,0.588235294117647,0.428571428571429,0.214285714285714,0.473684210526316,0.6875,0.411764705882353
0.397058823529412,0.0563380281690141,0.401639344262295,0.461538461538462,0.59433962264151,0.421875,0.15,0.101123595505618,0.656934306569343,0.272727272727273,0.833333333333333,0.45,0.142857142857143,0.142857142857143,0.428571428571429,0.875,0.41304347826087,0.45,0.555555555555556,0.470588235294118,0.588235294117647,0.571428571428571,0.142857142857143,0.421052631578947,0.6875,0.352941176470588
0.382352941176471,0.0845070422535211,0.442622950819672,0.538461538461538,0.537735849056604,0.4375,0.15,0.0561797752808989,0.642335766423358,0.272727272727273,0.833333333333333,0.5,0.214285714285714,0.142857142857143,0.380952380952381,0.75,0.217391304347826,0.4,0.555555555555556,0.470588235294118,0.588235294117647,0.619047619047619,0.0714285714285714,0.421052631578947,0.5,0.294117647058824
0.338235294117647,0.0704225352112676,0.450819672131148,0.538461538461538,0.481132075471698,0.390625,0.2,0.0337078651685393,0.62043795620438,0.363636363636364,0.833333333333333,0.45,0.285714285714286,0,0.285714285714286,0.75,0.217391304347826,0.3,0.444444444444444,0.352941176470588,0.588235294117647,0.619047619047619,0.142857142857143,0.421052631578947,0.4375,0.352941176470588
0.338235294117647,0.0422535211267606,0.377049180327869,0.615384615384615,0.367924528301887,0.453125,0.15,0.0337078651685393,0.613138686131387,0.363636363636364,0.833333333333333,0.4,0.357142857142857,0,0.238095238095238,0.375,0.195652173913043,0.3,0.444444444444444,0.352941176470588,0.588235294117647,0.666666666666667,0.214285714285714,0.421052631578947,0.4375,0.352941176470588
0.397058823529412,0.0422535211267606,0.30327868852459,0.692307692307692,0.283018867924528,0.421875,0.15,0.0224719101123596,0.613138686131387,0.363636363636364,0.75,0.4,0.357142857142857,0,0.19047619047619,0.25,0.152173913043478,0.4,0.444444444444444,0.294117647058824,0.588235294117647,0.571428571428571,0.285714285714286,0.368421052631579,0.5,0.352941176470588
